epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343335462,2024-09-26T12.35.35.462,26.620,-0.121,-0.148,0.952
1727343335482,2024-09-26T12.35.35.482,26.640,-0.124,-0.150,0.921
1727343335502,2024-09-26T12.35.35.502,26.660,-0.119,-0.141,0.915
1727343335522,2024-09-26T12.35.35.522,26.680,-0.069,-0.158,1.002
1727343335542,2024-09-26T12.35.35.542,26.700,-0.005,-0.210,1.016
1727343335562,2024-09-26T12.35.35.562,26.720,-0.086,-0.165,0.867
1727343335582,2024-09-26T12.35.35.582,26.740,-0.038,-0.117,0.794
1727343335602,2024-09-26T12.35.35.602,26.760,0.091,-0.091,0.893
1727343335622,2024-09-26T12.35.35.622,26.780,0.146,-0.180,1.080
1727343335642,2024-09-26T12.35.35.642,26.800,0.097,-0.273,1.058
1727343335662,2024-09-26T12.35.35.662,26.820,-0.037,-0.250,0.939
1727343335682,2024-09-26T12.35.35.682,26.840,0.057,-0.237,0.907
1727343335702,2024-09-26T12.35.35.702,26.860,0.192,-0.227,1.046
1727343335722,2024-09-26T12.35.35.722,26.880,0.204,-0.218,1.127
1727343335742,2024-09-26T12.35.35.742,26.900,0.074,-0.158,0.987
1727343335762,2024-09-26T12.35.35.762,26.920,-0.136,-0.153,0.888
1727343335782,2024-09-26T12.35.35.782,26.940,0.013,-0.202,0.915
1727343335802,2024-09-26T12.35.35.802,26.960,0.118,-0.180,1.023
1727343335822,2024-09-26T12.35.35.822,26.980,0.041,-0.163,1.010
1727343335842,2024-09-26T12.35.35.842,27.000,-0.033,-0.170,0.905
1727343335862,2024-09-26T12.35.35.862,27.020,-0.042,-0.150,0.878
1727343335882,2024-09-26T12.35.35.882,27.040,0.216,-0.153,0.984
1727343335902,2024-09-26T12.35.35.902,27.060,0.316,-0.170,1.087
1727343335922,2024-09-26T12.35.35.922,27.080,0.178,-0.123,1.024
1727343335942,2024-09-26T12.35.35.942,27.100,0.004,-0.063,0.925
1727343335962,2024-09-26T12.35.35.962,27.120,0.023,-0.100,0.942
1727343335982,2024-09-26T12.35.35.982,27.140,0.117,-0.160,1.005
1727343336002,2024-09-26T12.35.36.002,27.160,0.042,-0.144,1.028
1727343336022,2024-09-26T12.35.36.022,27.180,0.013,-0.130,0.963
1727343336042,2024-09-26T12.35.36.042,27.200,-0.010,-0.104,0.893
1727343336062,2024-09-26T12.35.36.062,27.220,-0.010,-0.116,0.894
1727343336082,2024-09-26T12.35.36.082,27.240,0.125,-0.151,0.931
1727343336102,2024-09-26T12.35.36.102,27.260,0.103,-0.123,0.966
1727343336122,2024-09-26T12.35.36.122,27.280,0.097,-0.093,0.930
1727343336142,2024-09-26T12.35.36.142,27.300,0.156,-0.065,0.868
1727343336162,2024-09-26T12.35.36.162,27.320,0.177,-0.074,0.889
1727343336182,2024-09-26T12.35.36.182,27.340,0.254,-0.111,0.964
1727343336202,2024-09-26T12.35.36.202,27.360,0.331,-0.099,0.974
1727343336222,2024-09-26T12.35.36.222,27.380,0.290,-0.108,0.976
1727343336242,2024-09-26T12.35.36.242,27.400,0.271,-0.133,1.019
1727343336262,2024-09-26T12.35.36.262,27.420,0.251,-0.097,1.023
1727343336282,2024-09-26T12.35.36.282,27.440,0.234,-0.068,1.002
1727343336302,2024-09-26T12.35.36.302,27.460,0.235,-0.078,1.001
1727343336322,2024-09-26T12.35.36.322,27.480,0.200,-0.069,0.997
1727343336342,2024-09-26T12.35.36.342,27.500,0.161,-0.075,0.991
1727343336362,2024-09-26T12.35.36.362,27.520,0.227,-0.103,1.002
1727343336382,2024-09-26T12.35.36.382,27.540,0.254,-0.120,0.993
1727343336402,2024-09-26T12.35.36.402,27.560,0.268,-0.119,0.982
1727343336422,2024-09-26T12.35.36.422,27.580,0.265,-0.123,0.987
1727343336442,2024-09-26T12.35.36.442,27.600,0.282,-0.142,0.983
1727343336462,2024-09-26T12.35.36.462,27.620,0.256,-0.150,0.979
1727343336482,2024-09-26T12.35.36.482,27.640,0.225,-0.150,0.971
1727343336502,2024-09-26T12.35.36.502,27.660,0.184,-0.136,0.970
1727343336522,2024-09-26T12.35.36.522,27.680,0.192,-0.153,0.971
1727343336542,2024-09-26T12.35.36.542,27.700,0.254,-0.169,0.966
1727343336562,2024-09-26T12.35.36.562,27.720,0.325,-0.165,0.957
1727343336582,2024-09-26T12.35.36.582,27.740,0.346,-0.149,0.955
1727343336602,2024-09-26T12.35.36.602,27.760,0.285,-0.139,0.909
1727343336622,2024-09-26T12.35.36.622,27.780,0.237,-0.136,0.890
1727343336642,2024-09-26T12.35.36.642,27.800,0.212,-0.171,0.906
1727343336662,2024-09-26T12.35.36.662,27.820,0.261,-0.176,0.913
1727343336682,2024-09-26T12.35.36.682,27.840,0.259,-0.166,0.883
1727343336702,2024-09-26T12.35.36.702,27.860,0.133,-0.169,0.911
1727343336722,2024-09-26T12.35.36.722,27.880,0.072,-0.195,0.946
1727343336742,2024-09-26T12.35.36.742,27.900,0.125,-0.184,0.869
1727343336762,2024-09-26T12.35.36.762,27.920,0.166,-0.200,0.859
1727343336782,2024-09-26T12.35.36.782,27.940,0.144,-0.251,0.977
1727343336802,2024-09-26T12.35.36.802,27.960,-0.046,-0.275,1.019
1727343336822,2024-09-26T12.35.36.822,27.980,-0.118,-0.260,0.967
1727343336842,2024-09-26T12.35.36.842,28.000,-0.067,-0.247,0.967
1727343336862,2024-09-26T12.35.36.862,28.020,-0.049,-0.258,1.009
1727343336882,2024-09-26T12.35.36.882,28.040,0.041,-0.270,1.021
1727343336902,2024-09-26T12.35.36.902,28.060,-0.038,-0.268,1.003
1727343336922,2024-09-26T12.35.36.922,28.080,-0.043,-0.282,0.949
1727343336942,2024-09-26T12.35.36.942,28.100,-0.070,-0.252,0.945
1727343336962,2024-09-26T12.35.36.962,28.120,-0.041,-0.274,0.982
1727343336982,2024-09-26T12.35.36.982,28.140,-0.032,-0.270,0.976
1727343337002,2024-09-26T12.35.37.002,28.160,-0.057,-0.233,0.956
1727343337022,2024-09-26T12.35.37.022,28.180,-0.114,-0.221,0.922
1727343337042,2024-09-26T12.35.37.042,28.200,-0.053,-0.232,0.962
1727343337062,2024-09-26T12.35.37.062,28.220,-0.065,-0.251,0.982
1727343337082,2024-09-26T12.35.37.082,28.240,-0.147,-0.241,0.946
1727343337102,2024-09-26T12.35.37.102,28.260,-0.095,-0.211,0.931
1727343337122,2024-09-26T12.35.37.122,28.280,-0.103,-0.219,0.962
1727343337142,2024-09-26T12.35.37.142,28.300,-0.101,-0.219,0.950
1727343337162,2024-09-26T12.35.37.162,28.320,-0.118,-0.189,0.934
1727343337182,2024-09-26T12.35.37.182,28.340,-0.085,-0.171,0.952
1727343337202,2024-09-26T12.35.37.202,28.360,-0.096,-0.169,0.963
1727343337222,2024-09-26T12.35.37.222,28.380,-0.084,-0.182,0.993
1727343337242,2024-09-26T12.35.37.242,28.400,-0.027,-0.188,0.991
1727343337262,2024-09-26T12.35.37.262,28.420,-0.020,-0.152,0.946
1727343337282,2024-09-26T12.35.37.282,28.440,0.075,-0.157,0.936
1727343337302,2024-09-26T12.35.37.302,28.460,0.159,-0.162,0.965
1727343337322,2024-09-26T12.35.37.322,28.480,0.084,-0.175,0.962
1727343337342,2024-09-26T12.35.37.342,28.500,-0.037,-0.172,0.947
1727343337362,2024-09-26T12.35.37.362,28.520,0.008,-0.161,0.962
1727343337382,2024-09-26T12.35.37.382,28.540,0.011,-0.175,0.992
1727343337402,2024-09-26T12.35.37.402,28.560,-0.109,-0.155,0.971
1727343337422,2024-09-26T12.35.37.422,28.580,-0.246,-0.145,0.954
1727343337442,2024-09-26T12.35.37.442,28.600,-0.296,-0.174,0.953
1727343337462,2024-09-26T12.35.37.462,28.620,-0.317,-0.178,0.932
1727343337482,2024-09-26T12.35.37.482,28.640,-0.217,-0.181,0.964
1727343337502,2024-09-26T12.35.37.502,28.660,-0.217,-0.203,1.020
1727343337522,2024-09-26T12.35.37.522,28.680,-0.221,-0.226,1.041
1727343337542,2024-09-26T12.35.37.542,28.700,-0.240,-0.219,1.013
1727343337562,2024-09-26T12.35.37.562,28.720,-0.193,-0.187,0.924
1727343337582,2024-09-26T12.35.37.582,28.740,-0.154,-0.173,0.844
1727343337602,2024-09-26T12.35.37.602,28.760,-0.191,-0.195,0.919
1727343337622,2024-09-26T12.35.37.622,28.780,-0.094,-0.282,1.022
1727343337642,2024-09-26T12.35.37.642,28.800,-0.002,-0.286,1.007
1727343337662,2024-09-26T12.35.37.662,28.820,-0.064,-0.201,0.920
1727343337682,2024-09-26T12.35.37.682,28.840,-0.020,-0.232,0.865
1727343337702,2024-09-26T12.35.37.702,28.860,0.205,-0.261,0.932
1727343337722,2024-09-26T12.35.37.722,28.880,0.090,-0.194,0.979
1727343337742,2024-09-26T12.35.37.742,28.900,0.032,-0.164,0.984
1727343337762,2024-09-26T12.35.37.762,28.920,0.089,-0.154,0.996
1727343337782,2024-09-26T12.35.37.782,28.940,0.150,-0.132,1.045
1727343337802,2024-09-26T12.35.37.802,28.960,0.135,-0.086,0.989
1727343337822,2024-09-26T12.35.37.822,28.980,0.103,-0.039,0.939
1727343337842,2024-09-26T12.35.37.842,29.000,0.160,-0.074,0.917
1727343337862,2024-09-26T12.35.37.862,29.020,0.138,-0.083,0.903
1727343337882,2024-09-26T12.35.37.882,29.040,0.235,-0.077,0.923
1727343337902,2024-09-26T12.35.37.902,29.060,0.220,-0.037,0.928
1727343337922,2024-09-26T12.35.37.922,29.080,0.104,-0.035,0.948
1727343337942,2024-09-26T12.35.37.942,29.100,0.146,-0.058,0.971
1727343337962,2024-09-26T12.35.37.962,29.120,0.154,-0.048,0.948
1727343337982,2024-09-26T12.35.37.982,29.140,0.135,-0.063,0.985
1727343338002,2024-09-26T12.35.38.002,29.160,0.121,-0.079,0.998
1727343338022,2024-09-26T12.35.38.022,29.180,0.056,-0.093,0.967
1727343338042,2024-09-26T12.35.38.042,29.200,0.086,-0.093,0.962
1727343338062,2024-09-26T12.35.38.062,29.220,0.062,-0.047,0.997
1727343338082,2024-09-26T12.35.38.082,29.240,0.039,-0.047,1.037
1727343338102,2024-09-26T12.35.38.102,29.260,0.021,-0.075,1.011
1727343338122,2024-09-26T12.35.38.122,29.280,0.036,-0.126,0.931
1727343338142,2024-09-26T12.35.38.142,29.300,0.037,-0.103,0.982
1727343338162,2024-09-26T12.35.38.162,29.320,-0.016,-0.066,1.032
1727343338182,2024-09-26T12.35.38.182,29.340,0.008,-0.064,0.980
1727343338202,2024-09-26T12.35.38.202,29.360,0.065,-0.078,0.938
1727343338222,2024-09-26T12.35.38.222,29.380,0.176,-0.108,0.946
1727343338242,2024-09-26T12.35.38.242,29.400,0.138,-0.093,1.005
1727343338262,2024-09-26T12.35.38.262,29.420,0.119,-0.078,0.984
1727343338282,2024-09-26T12.35.38.282,29.440,0.134,-0.096,0.953
1727343338302,2024-09-26T12.35.38.302,29.460,0.208,-0.100,0.965
1727343338322,2024-09-26T12.35.38.322,29.480,0.217,-0.099,1.001
1727343338342,2024-09-26T12.35.38.342,29.500,0.125,-0.067,1.035
1727343338362,2024-09-26T12.35.38.362,29.520,0.105,-0.073,1.016
1727343338382,2024-09-26T12.35.38.382,29.540,0.171,-0.103,1.028
1727343338402,2024-09-26T12.35.38.402,29.560,0.236,-0.111,1.054
1727343338422,2024-09-26T12.35.38.422,29.580,0.183,-0.091,1.064
1727343338442,2024-09-26T12.35.38.442,29.600,0.116,-0.078,1.040
1727343338462,2024-09-26T12.35.38.462,29.620,0.134,-0.094,1.060
1727343338482,2024-09-26T12.35.38.482,29.640,0.192,-0.143,1.043
1727343338502,2024-09-26T12.35.38.502,29.660,0.234,-0.187,1.006
1727343338522,2024-09-26T12.35.38.522,29.680,0.170,-0.155,1.018
1727343338542,2024-09-26T12.35.38.542,29.700,0.139,-0.152,1.002
1727343338562,2024-09-26T12.35.38.562,29.720,0.193,-0.203,0.948
1727343338582,2024-09-26T12.35.38.582,29.740,0.256,-0.251,0.876
1727343338602,2024-09-26T12.35.38.602,29.760,0.302,-0.200,0.864
1727343338622,2024-09-26T12.35.38.622,29.780,0.247,-0.109,0.903
1727343338642,2024-09-26T12.35.38.642,29.800,0.288,-0.129,0.915
1727343338662,2024-09-26T12.35.38.662,29.820,0.235,-0.135,0.902
1727343338682,2024-09-26T12.35.38.682,29.840,0.153,-0.104,0.909
1727343338702,2024-09-26T12.35.38.702,29.860,0.209,-0.096,0.948
1727343338722,2024-09-26T12.35.38.722,29.880,0.220,-0.120,0.933
1727343338742,2024-09-26T12.35.38.742,29.900,0.175,-0.141,0.962
1727343338762,2024-09-26T12.35.38.762,29.920,0.106,-0.146,0.983
1727343338782,2024-09-26T12.35.38.782,29.940,0.075,-0.184,0.987
1727343338802,2024-09-26T12.35.38.802,29.960,0.096,-0.212,0.985
1727343338822,2024-09-26T12.35.38.822,29.980,0.068,-0.209,0.993
1727343338842,2024-09-26T12.35.38.842,30.000,-0.044,-0.219,1.009
1727343338862,2024-09-26T12.35.38.862,30.020,-0.108,-0.246,0.987
1727343338882,2024-09-26T12.35.38.882,30.040,-0.171,-0.239,0.964
1727343338902,2024-09-26T12.35.38.902,30.060,-0.152,-0.194,0.957
1727343338922,2024-09-26T12.35.38.922,30.080,-0.117,-0.187,0.967
1727343338942,2024-09-26T12.35.38.942,30.100,-0.203,-0.198,0.976
1727343338962,2024-09-26T12.35.38.962,30.120,-0.328,-0.144,0.964
1727343338982,2024-09-26T12.35.38.982,30.140,-0.253,-0.123,0.933
1727343339002,2024-09-26T12.35.39.002,30.160,-0.098,-0.137,0.975
1727343339022,2024-09-26T12.35.39.022,30.180,-0.120,-0.115,1.011
1727343339042,2024-09-26T12.35.39.042,30.200,-0.180,-0.114,0.979
1727343339062,2024-09-26T12.35.39.062,30.220,-0.133,-0.161,0.911
1727343339082,2024-09-26T12.35.39.082,30.240,-0.026,-0.188,0.911
1727343339102,2024-09-26T12.35.39.102,30.260,-0.023,-0.157,0.995
1727343339122,2024-09-26T12.35.39.122,30.280,-0.044,-0.132,1.049
1727343339142,2024-09-26T12.35.39.142,30.300,-0.059,-0.127,0.962
1727343339162,2024-09-26T12.35.39.162,30.320,-0.050,-0.151,0.916
1727343339182,2024-09-26T12.35.39.182,30.340,0.016,-0.161,0.948
1727343339202,2024-09-26T12.35.39.202,30.360,-0.037,-0.133,0.984
1727343339222,2024-09-26T12.35.39.222,30.380,-0.177,-0.089,0.941
1727343339242,2024-09-26T12.35.39.242,30.400,-0.186,-0.072,0.846
1727343339262,2024-09-26T12.35.39.262,30.420,-0.086,-0.098,0.803
1727343339282,2024-09-26T12.35.39.282,30.440,-0.025,-0.113,0.832
1727343339302,2024-09-26T12.35.39.302,30.460,-0.147,-0.068,0.963
1727343339322,2024-09-26T12.35.39.322,30.480,-0.219,-0.027,0.977
1727343339342,2024-09-26T12.35.39.342,30.500,-0.114,-0.101,0.951
1727343339362,2024-09-26T12.35.39.362,30.520,0.011,-0.129,0.996
1727343339382,2024-09-26T12.35.39.382,30.540,-0.032,-0.100,1.052
1727343339402,2024-09-26T12.35.39.402,30.560,-0.023,-0.103,1.084
1727343339422,2024-09-26T12.35.39.422,30.580,-0.012,-0.074,1.032
1727343339442,2024-09-26T12.35.39.442,30.600,-0.039,-0.074,0.977
1727343339462,2024-09-26T12.35.39.462,30.620,-0.027,-0.108,0.944
1727343339482,2024-09-26T12.35.39.482,30.640,0.009,-0.130,1.012
1727343339502,2024-09-26T12.35.39.502,30.660,0.051,-0.103,1.064
1727343339522,2024-09-26T12.35.39.522,30.680,0.056,-0.094,0.986
1727343339542,2024-09-26T12.35.39.542,30.700,-0.022,-0.096,0.918
1727343339562,2024-09-26T12.35.39.562,30.720,-0.057,-0.109,0.924
1727343339582,2024-09-26T12.35.39.582,30.740,0.014,-0.131,1.003
1727343339602,2024-09-26T12.35.39.602,30.760,0.052,-0.099,1.027
1727343339622,2024-09-26T12.35.39.622,30.780,0.011,-0.085,0.943
1727343339642,2024-09-26T12.35.39.642,30.800,-0.032,-0.099,0.914
1727343339662,2024-09-26T12.35.39.662,30.820,-0.022,-0.099,0.945
1727343339682,2024-09-26T12.35.39.682,30.840,-0.028,-0.095,0.982
1727343339702,2024-09-26T12.35.39.702,30.860,-0.026,-0.085,0.966
1727343339722,2024-09-26T12.35.39.722,30.880,-0.063,-0.102,0.889
1727343339742,2024-09-26T12.35.39.742,30.900,-0.065,-0.111,0.849
1727343339762,2024-09-26T12.35.39.762,30.920,-0.051,-0.106,0.833
1727343339782,2024-09-26T12.35.39.782,30.940,-0.046,-0.132,0.818
1727343339802,2024-09-26T12.35.39.802,30.960,-0.097,-0.140,0.903
1727343339822,2024-09-26T12.35.39.822,30.980,-0.190,-0.139,1.049
1727343339842,2024-09-26T12.35.39.842,31.000,-0.172,-0.174,1.076
1727343339862,2024-09-26T12.35.39.862,31.020,-0.178,-0.144,1.011
1727343339882,2024-09-26T12.35.39.882,31.040,-0.138,-0.144,0.961
1727343339902,2024-09-26T12.35.39.902,31.060,-0.111,-0.171,1.154
1727343339922,2024-09-26T12.35.39.922,31.080,-0.123,-0.187,1.276
1727343339942,2024-09-26T12.35.39.942,31.100,-0.109,-0.129,1.194
1727343339962,2024-09-26T12.35.39.962,31.120,-0.189,-0.091,1.044
1727343339982,2024-09-26T12.35.39.982,31.140,-0.096,-0.160,1.013
1727343340002,2024-09-26T12.35.40.002,31.160,0.089,-0.212,1.043
1727343340022,2024-09-26T12.35.40.022,31.180,0.066,-0.166,0.981
1727343340042,2024-09-26T12.35.40.042,31.200,0.035,-0.111,0.943
1727343340062,2024-09-26T12.35.40.062,31.220,-0.033,-0.107,0.938
1727343340082,2024-09-26T12.35.40.082,31.240,-0.045,-0.128,0.910
1727343340102,2024-09-26T12.35.40.102,31.260,0.012,-0.166,0.873
1727343340122,2024-09-26T12.35.40.122,31.280,0.098,-0.189,0.835
1727343340142,2024-09-26T12.35.40.142,31.300,0.043,-0.149,0.837
1727343340162,2024-09-26T12.35.40.162,31.320,0.034,-0.150,0.875
1727343340182,2024-09-26T12.35.40.182,31.340,0.107,-0.189,0.884
1727343340202,2024-09-26T12.35.40.202,31.360,0.103,-0.171,0.863
1727343340222,2024-09-26T12.35.40.222,31.380,0.062,-0.156,0.846
1727343340242,2024-09-26T12.35.40.242,31.400,0.101,-0.151,0.902
1727343340262,2024-09-26T12.35.40.262,31.420,0.119,-0.182,0.998
1727343340282,2024-09-26T12.35.40.282,31.440,0.110,-0.158,0.987
1727343340302,2024-09-26T12.35.40.302,31.460,0.111,-0.173,0.952
1727343340322,2024-09-26T12.35.40.322,31.480,0.118,-0.212,0.919
1727343340342,2024-09-26T12.35.40.342,31.500,0.227,-0.197,0.956
1727343340362,2024-09-26T12.35.40.362,31.520,0.251,-0.163,1.043
1727343340382,2024-09-26T12.35.40.382,31.540,0.200,-0.160,1.054
1727343340402,2024-09-26T12.35.40.402,31.560,0.143,-0.132,0.951
1727343340422,2024-09-26T12.35.40.422,31.580,0.093,-0.141,0.928
1727343340442,2024-09-26T12.35.40.442,31.600,0.196,-0.186,0.988
1727343340462,2024-09-26T12.35.40.462,31.620,0.237,-0.194,0.988
1727343340482,2024-09-26T12.35.40.482,31.640,0.200,-0.208,0.937
1727343340502,2024-09-26T12.35.40.502,31.660,0.121,-0.199,0.883
1727343340522,2024-09-26T12.35.40.522,31.680,0.174,-0.216,0.901
1727343340542,2024-09-26T12.35.40.542,31.700,0.217,-0.179,0.927
1727343340562,2024-09-26T12.35.40.562,31.720,0.163,-0.181,0.957
1727343340582,2024-09-26T12.35.40.582,31.740,0.148,-0.211,0.963
1727343340602,2024-09-26T12.35.40.602,31.760,0.192,-0.218,0.903
1727343340622,2024-09-26T12.35.40.622,31.780,0.261,-0.209,0.927
1727343340642,2024-09-26T12.35.40.642,31.800,0.316,-0.221,0.990
1727343340662,2024-09-26T12.35.40.662,31.820,0.220,-0.180,1.008
1727343340682,2024-09-26T12.35.40.682,31.840,0.228,-0.181,0.989
1727343340702,2024-09-26T12.35.40.702,31.860,0.279,-0.179,0.947
1727343340722,2024-09-26T12.35.40.722,31.880,0.321,-0.180,0.954
1727343340742,2024-09-26T12.35.40.742,31.900,0.286,-0.184,1.016
1727343340762,2024-09-26T12.35.40.762,31.920,0.288,-0.174,1.004
1727343340782,2024-09-26T12.35.40.782,31.940,0.284,-0.183,0.979
1727343340802,2024-09-26T12.35.40.802,31.960,0.319,-0.199,0.974
1727343340822,2024-09-26T12.35.40.822,31.980,0.305,-0.196,0.973
1727343340842,2024-09-26T12.35.40.842,32.000,0.250,-0.194,0.991
1727343340862,2024-09-26T12.35.40.862,32.020,0.269,-0.214,1.004
1727343340882,2024-09-26T12.35.40.882,32.040,0.272,-0.220,0.985
1727343340902,2024-09-26T12.35.40.902,32.060,0.272,-0.205,0.965
1727343340922,2024-09-26T12.35.40.922,32.080,0.220,-0.175,0.946
1727343340942,2024-09-26T12.35.40.942,32.100,0.211,-0.175,0.942
1727343340962,2024-09-26T12.35.40.962,32.120,0.280,-0.203,0.920
1727343340982,2024-09-26T12.35.40.982,32.140,0.311,-0.194,0.909
1727343341002,2024-09-26T12.35.41.002,32.160,0.305,-0.168,0.919
1727343341022,2024-09-26T12.35.41.022,32.180,0.226,-0.140,0.944
1727343341042,2024-09-26T12.35.41.042,32.200,0.169,-0.111,0.914
1727343341062,2024-09-26T12.35.41.062,32.220,0.194,-0.095,0.858
1727343341082,2024-09-26T12.35.41.082,32.240,0.261,-0.136,0.850
1727343341102,2024-09-26T12.35.41.102,32.260,0.234,-0.151,0.940
1727343341122,2024-09-26T12.35.41.122,32.280,0.091,-0.142,0.992
1727343341142,2024-09-26T12.35.41.142,32.300,0.128,-0.132,0.900
1727343341162,2024-09-26T12.35.41.162,32.320,0.218,-0.137,0.847
1727343341182,2024-09-26T12.35.41.182,32.340,0.236,-0.199,0.891
1727343341202,2024-09-26T12.35.41.202,32.360,0.120,-0.187,0.968
1727343341222,2024-09-26T12.35.41.222,32.380,0.076,-0.157,1.037
1727343341242,2024-09-26T12.35.41.242,32.400,0.133,-0.181,0.993
1727343341262,2024-09-26T12.35.41.262,32.420,0.125,-0.184,0.946
1727343341282,2024-09-26T12.35.41.282,32.440,0.149,-0.187,0.986
1727343341302,2024-09-26T12.35.41.302,32.460,0.046,-0.166,1.085
1727343341322,2024-09-26T12.35.41.322,32.480,-0.001,-0.151,1.060
1727343341342,2024-09-26T12.35.41.342,32.500,0.006,-0.140,0.939
1727343341362,2024-09-26T12.35.41.362,32.520,0.126,-0.161,0.926
1727343341382,2024-09-26T12.35.41.382,32.540,0.149,-0.180,1.039
1727343341402,2024-09-26T12.35.41.402,32.560,-0.039,-0.161,1.041
1727343341422,2024-09-26T12.35.41.422,32.580,-0.079,-0.103,0.978
1727343341442,2024-09-26T12.35.41.442,32.600,-0.029,-0.128,0.917
1727343341462,2024-09-26T12.35.41.462,32.620,0.048,-0.134,0.909
1727343341482,2024-09-26T12.35.41.482,32.640,0.029,-0.137,1.012
1727343341502,2024-09-26T12.35.41.502,32.660,-0.076,-0.123,1.009
1727343341522,2024-09-26T12.35.41.522,32.680,-0.087,-0.075,0.918
1727343341542,2024-09-26T12.35.41.542,32.700,-0.020,-0.079,0.896
1727343341562,2024-09-26T12.35.41.562,32.720,0.026,-0.078,0.962
1727343341582,2024-09-26T12.35.41.582,32.740,0.005,-0.074,0.935
1727343341602,2024-09-26T12.35.41.602,32.760,-0.016,-0.071,0.936
1727343341622,2024-09-26T12.35.41.622,32.780,0.010,-0.095,0.960
1727343341642,2024-09-26T12.35.41.642,32.800,0.035,-0.095,0.959
1727343341662,2024-09-26T12.35.41.662,32.820,0.052,-0.084,0.954
1727343341682,2024-09-26T12.35.41.682,32.840,0.109,-0.094,0.950
1727343341702,2024-09-26T12.35.41.702,32.860,0.033,-0.079,0.951
1727343341722,2024-09-26T12.35.41.722,32.880,-0.015,-0.063,0.944
1727343341742,2024-09-26T12.35.41.742,32.900,0.031,-0.071,0.932
1727343341762,2024-09-26T12.35.41.762,32.920,-0.020,-0.074,0.958
1727343341782,2024-09-26T12.35.41.782,32.940,-0.051,-0.050,0.980
1727343341802,2024-09-26T12.35.41.802,32.960,-0.078,-0.031,0.973
1727343341822,2024-09-26T12.35.41.822,32.980,-0.095,-0.021,0.968
1727343341842,2024-09-26T12.35.41.842,33.000,-0.034,-0.033,0.980
1727343341862,2024-09-26T12.35.41.862,33.020,-0.053,-0.035,1.000
1727343341882,2024-09-26T12.35.41.882,33.040,-0.151,-0.063,1.038
1727343341902,2024-09-26T12.35.41.902,33.060,-0.115,-0.064,1.031
1727343341922,2024-09-26T12.35.41.922,33.080,-0.068,-0.085,0.998
1727343341942,2024-09-26T12.35.41.942,33.100,-0.064,-0.104,1.041
1727343341962,2024-09-26T12.35.41.962,33.120,-0.153,-0.065,1.081
1727343341982,2024-09-26T12.35.41.982,33.140,-0.171,-0.089,1.048
1727343342002,2024-09-26T12.35.42.002,33.160,-0.188,-0.074,0.963
1727343342022,2024-09-26T12.35.42.022,33.180,-0.177,-0.048,0.874
1727343342042,2024-09-26T12.35.42.042,33.200,-0.203,-0.007,0.795
1727343342062,2024-09-26T12.35.42.062,33.220,-0.320,0.029,0.750
1727343342082,2024-09-26T12.35.42.082,33.240,-0.374,0.001,0.829
1727343342102,2024-09-26T12.35.42.102,33.260,-0.050,-0.146,0.958
1727343342122,2024-09-26T12.35.42.122,33.280,0.271,-0.229,1.129
1727343342142,2024-09-26T12.35.42.142,33.300,-0.010,-0.150,1.170
1727343342162,2024-09-26T12.35.42.162,33.320,-0.084,-0.128,1.089
1727343342182,2024-09-26T12.35.42.182,33.340,-0.009,-0.158,0.981
1727343342202,2024-09-26T12.35.42.202,33.360,0.052,-0.156,0.978
1727343342222,2024-09-26T12.35.42.222,33.380,0.129,-0.178,1.059
1727343342242,2024-09-26T12.35.42.242,33.400,0.154,-0.214,1.064
1727343342262,2024-09-26T12.35.42.262,33.420,0.047,-0.199,1.007
1727343342282,2024-09-26T12.35.42.282,33.440,0.043,-0.253,0.956
1727343342302,2024-09-26T12.35.42.302,33.460,0.259,-0.233,0.988
1727343342322,2024-09-26T12.35.42.322,33.480,0.214,-0.174,1.017
1727343342342,2024-09-26T12.35.42.342,33.500,0.117,-0.162,0.949
1727343342362,2024-09-26T12.35.42.362,33.520,0.084,-0.160,0.917
1727343342382,2024-09-26T12.35.42.382,33.540,0.288,-0.222,0.859
1727343342402,2024-09-26T12.35.42.402,33.560,0.490,-0.204,0.888
1727343342422,2024-09-26T12.35.42.422,33.580,0.272,-0.139,0.952
1727343342442,2024-09-26T12.35.42.442,33.600,0.238,-0.140,0.947
1727343342462,2024-09-26T12.35.42.462,33.620,0.220,-0.111,0.896
1727343342482,2024-09-26T12.35.42.482,33.640,0.281,-0.099,0.852
1727343342502,2024-09-26T12.35.42.502,33.660,0.345,-0.077,0.866
1727343342522,2024-09-26T12.35.42.522,33.680,0.336,-0.074,0.951
1727343342542,2024-09-26T12.35.42.542,33.700,0.224,-0.093,0.945
1727343342562,2024-09-26T12.35.42.562,33.720,0.167,-0.073,0.887
1727343342582,2024-09-26T12.35.42.582,33.740,0.225,-0.061,0.850
1727343342602,2024-09-26T12.35.42.602,33.760,0.297,-0.053,0.862
1727343342622,2024-09-26T12.35.42.622,33.780,0.295,-0.032,0.849
1727343342642,2024-09-26T12.35.42.642,33.800,0.204,0.012,0.798
1727343342662,2024-09-26T12.35.42.662,33.820,0.151,-0.004,0.823
1727343342682,2024-09-26T12.35.42.682,33.840,0.225,-0.090,1.000
1727343342702,2024-09-26T12.35.42.702,33.860,0.233,-0.133,1.067
